#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
4008	[M+H]+	N/A	1	Progesterone	isolated	MoNA:VF-NPL-QTOF001980	0.0	spectra/specs_ms.mgf4008	InChI=1S/C21H30O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h12,16-19H,4-11H2,1-3H3/t16-,17+,18-,19-,20-,21+/m0/s1	N/A	ESI-QTOF	positive	N/A	315.232	lib-00029.mgf	Bronze	3	0.90913	0	0	1	MONA	MoNA	315.232	N/A	0	13	N/A	1	315.232	spectra/specs_ms.mgf	CCMSLIB00004719752	7708	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4015	[M+H]+	713-95-1	1	Massbank:FIO00052 delta-Dodecalactone	Isolated	Massbank	0.0	spectra/specs_ms.mgf4015	1S/C12H22O2/c1-2-3-4-5-6-8-11-9-7-10-12(13)14-11/h11H,2-10H2,1H3	N/A	LC-ESI-QTOF	Positive	ESI	199.17	lib-00004.mgf	Bronze	3	0.892177	3.98382	0.000793457	1	MASSBANK	Putative Massbank Match	199.17	N/A	0	7	CCCCCCCC(C1)OC(=O)CC1	1	199.169	spectra/specs_ms.mgf	CCMSLIB00000213678	11805	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4016	M-2H2O+H	505-95-3	1	OMEGA-HYDROXYDODECANOATE	Commercial	Kelly Weldon	216.173	spectra/specs_ms.mgf4016	InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)	N/A	Orbitrap	Positive	ESI	181.159	lib-00015.mgf	Gold	1	0.766645	2.77955	0.00050354	1	GNPS-MSMLS	Dorrestein	181.159	79034.0	0	6	OCCCCCCCCCCCC(O)=O	1	181.158	spectra/specs_ms.mgf	CCMSLIB00005463889	3627	UPDATE-SINGLE-ANNOTATED-GOLD	 
4019	M+H-H2O	10030736	1	Spectral Match to Palmitelaidic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf4019	N/A	N/A	HCD	Positive	ESI	237.22	lib-00032.mgf	Bronze	3	0.763785	5.08155	0.00120544	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	237.22	N/A	0	8	N/A	1	237.221	spectra/specs_ms.mgf	CCMSLIB00003137099	1644	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4025	2M+H	N/A	1	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14	Isolated	Data deposited by quinnr	0.0	spectra/specs_ms.mgf4025	N/A	N/A	Q-TOF	Positive	ESI	907.579	lib-00032.mgf	Bronze	3	0.974042	0.269002	0.000244141	1	GNPS-NIST14-MATCHES	Data from Dorrestein	907.579	N/A	0	16	N/A	1	907.579	spectra/specs_ms.mgf	CCMSLIB00003139928	41840	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4077	M+H-H2O	N/A	1	Spectral Match to 9(10)-EpOME from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf4077	N/A	N/A	HCD	Positive	ESI	279.231	lib-00032.mgf	Bronze	3	0.747575	1.85796	0.000518799	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	279.231	N/A	0	9	N/A	1	279.232	spectra/specs_ms.mgf	CCMSLIB00003134812	10560	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4096	[M+H]+	480-40-0	1	Massbank:FIO00026 Chrysin	Isolated	Massbank	0.0	spectra/specs_ms.mgf4096	1S/C15H10O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-8,16-17H	N/A	LC-ESI-QTOF	Positive	ESI	255.066	lib-00004.mgf	Bronze	3	0.905461	4.66619	0.00119019	1	MASSBANK	Putative Massbank Match	255.066	N/A	0	9	Oc(c3)cc(O1)c(c(O)3)C(=O)C=C(c(c2)cccc2)1	1	255.065	spectra/specs_ms.mgf	CCMSLIB00000213634	1865	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4101	M+H	 	1	Rhamnolipid C10-C10 base lipid no sugar	Lysate	Raghuvanshi	0.0	spectra/specs_ms.mgf4101	 	 	qTof	Positive	LC-ESI	359.279	lib-00013.mgf	Bronze	3	0.746803	0	0	1	GNPS-LIBRARY	Quinn	359.279	 	0	7	 	1	359.279	spectra/specs_ms.mgf	CCMSLIB00005466073	53235	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4103	M+H	N/A	1	Spectral Match to 9(10)-EpOME from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf4103	N/A	N/A	HCD	Positive	ESI	297.242	lib-00032.mgf	Bronze	3	0.713038	0.308007	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	297.242	N/A	0	7	N/A	1	297.242	spectra/specs_ms.mgf	CCMSLIB00003137581	26960	UPDATE-SINGLE-ANNOTATED-BRONZE	 Mono Unsaturated Epoxide Derivative
4107	[M+H]+	N/A	1	Roquefortine C	isolated	MoNA:VF-NPL-QEHF016414	0.0	spectra/specs_ms.mgf4107	InChI=1S/C22H23N5O2/c1-4-21(2,3)22-10-17-18(28)25-16(9-13-11-23-12-24-13)19(29)27(17)20(22)26-15-8-6-5-7-14(15)22/h4-9,11-12,17,20,26H,1,10H2,2-3H3,(H,23,24)(H,25,28)/b16-9-/t17-,20-,22+/m0/s1	N/A	ESI-QFT	positive	N/A	390.192	lib-00029.mgf	Bronze	3	0.952628	1.79887	0.000701904	1	MONA	MoNA	390.192	N/A	0	8	N/A	1	390.193	spectra/specs_ms.mgf	CCMSLIB00004707477	2657	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4118	M+H	58731	1	Spectral Match to Benadryl from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf4118	N/A	N/A	QqQ	Positive	ESI	256.17	lib-00032.mgf	Bronze	3	0.973567	3.21651	0.000823975	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	256.17	N/A	0	5	N/A	1	256.169	spectra/specs_ms.mgf	CCMSLIB00003136039	8388	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4155	M+H	59277893	1	Spectral Match to Acyclovir from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf4155	N/A	N/A	HCD	Positive	ESI	226.093	lib-00032.mgf	Bronze	3	0.98434	2.22714	0.00050354	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	226.093	N/A	0	6	N/A	1	226.094	spectra/specs_ms.mgf	CCMSLIB00003137132	181973	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4159	M+H	17364168	1	Spectral Match to Lyso-PC(16:0) from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf4159	N/A	N/A	Q-TOF	Positive	ESI	496.339	lib-00032.mgf	Bronze	3	0.927424	0.430397	0.000213623	1	GNPS-NIST14-MATCHES	Data from Julia Gauglitz	496.339	N/A	0	12	N/A	1	496.339	spectra/specs_ms.mgf	CCMSLIB00003140032	143146	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4163	[M+2H]	N/A	1	Quinidine hydrochloride monohydrate	Commercial	Garg_Neha	324.184	spectra/specs_ms.mgf4163	COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1	N/A	qTof	Positive	LC-ESI	163.1	lib-00017.mgf	Gold	1	0.812057	7.39083	0.00120544	1	GNPS-NIH-CLINICALCOLLECTION2	Dorrestein	163.1	N/A	0	9	N/A	1	163.099	spectra/specs_ms.mgf	CCMSLIB00000077014	1682	UPDATE-SINGLE-ANNOTATED-GOLD	 
4349	M+H	52691620	1	Spectral Match to 1-Hexadecyl-sn-glycero-3-phosphocholine from NIST14	Isolated	Data deposited by eriche	0.0	spectra/specs_ms.mgf4349	N/A	N/A	Q-TOF	Positive	ESI	482.36	lib-00032.mgf	Bronze	3	0.843094	0.253069	0.00012207	1	GNPS-NIST14-MATCHES	Data from Piel, Dittmann	482.36	N/A	0	7	N/A	1	482.36	spectra/specs_ms.mgf	CCMSLIB00003139845	66770	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4351	M+H	97802556	1	Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf4351	N/A	N/A	HCD	Positive	ESI	508.367	lib-00032.mgf	Bronze	3	0.916115	16.6885	0.00848389	1	GNPS-NIST14-MATCHES	Data from Karly Nisson	508.367	N/A	0	9	N/A	1	508.375	spectra/specs_ms.mgf	CCMSLIB00003138582	39008	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4356	M+H	97802556	1	Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf4356	N/A	N/A	HCD	Positive	ESI	508.367	lib-00032.mgf	Bronze	3	0.820874	17.2888	0.00878906	1	GNPS-NIST14-MATCHES	Data from Karly Nisson	508.367	N/A	0	6	N/A	1	508.376	spectra/specs_ms.mgf	CCMSLIB00003138582	2736	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4360	M+H-H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf4360	N/A	N/A	QqQ	Positive	ESI	391.285	lib-00032.mgf	Bronze	3	0.96366	3.58769	0.00140381	1	GNPS-NIST14-MATCHES	Data from Karin	391.285	N/A	0	17	N/A	1	391.284	spectra/specs_ms.mgf	CCMSLIB00003138893	29850	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4363	M+H	N/A	1	Spectral Match to Phe-Ile from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf4363	N/A	N/A	Q-TOF	Positive	ESI	279.17	lib-00032.mgf	Bronze	3	0.885909	1.53042	0.000427246	1	GNPS-NIST14-MATCHES	Data from Christopher A. Lowry	279.17	N/A	0	5	N/A	1	279.17	spectra/specs_ms.mgf	CCMSLIB00003136697	4394	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4371	M+H	60142963	1	Spectral Match to Gabapentin from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf4371	N/A	N/A	Q-TOF	Positive	ESI	172.133	lib-00032.mgf	Bronze	3	0.965465	0.531872	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	172.133	N/A	0	6	N/A	1	172.133	spectra/specs_ms.mgf	CCMSLIB00003137913	84900	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4378	[M+H]+	51384-51-1	1	Massbank:UF407204 Metoprolol|1-(isopropylamino)-3-[4-(2-methoxyethyl)phenoxy]propan-2-ol	Isolated	Massbank	0.0	spectra/specs_ms.mgf4378	1S/C15H25NO3/c1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3/h4-7,12,14,16-17H,8-11H2,1-3H3	N/A	LC-ESI-ITFT	Positive	ESI	268.191	lib-00004.mgf	Bronze	3	0.907081	2.61718	0.000701904	1	MASSBANK	Putative Massbank Match	268.191	N/A	0	10	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1	1	268.19	spectra/specs_ms.mgf	CCMSLIB00000223624	2037	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4384	M+H	123784	1	Spectral Match to D-erythro-C18-Sphingosine from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.mgf4384	N/A	N/A	QqQ	Positive	ESI	300.29	lib-00032.mgf	Bronze	3	0.942608	2.03254	0.000610352	1	GNPS-NIST14-MATCHES	Data from Pieter C. Dorrestein	300.29	N/A	0	5	N/A	1	300.289	spectra/specs_ms.mgf	CCMSLIB00003136887	13862	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4385	M+H	17243140	1	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14	Isolated	Data deposited by mernst	0.0	spectra/specs_ms.mgf4385	N/A	N/A	QqQ	Positive	ESI	531.408	lib-00032.mgf	Bronze	3	0.955822	10.9113	0.00579834	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	531.408	N/A	0	18	N/A	1	531.402	spectra/specs_ms.mgf	CCMSLIB00003140026	41743	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4389	M-2H2O+H	 	1	"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	392.293	spectra/specs_ms.mgf4389	"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16+,17-,18+,19+,20-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	357.279	lib-00001.mgf	Gold	1	0.750495	3.5875	0.00128174	1	BILELIB19	Dorrestein	357.279	 	0	10	[H][C@@]12[C@H](O)C[C@]3([H])C[C@@H](O)CC[C@]3(C)[C@H]1CC[C@@]4(C)[C@H]2CC[C@@H]4[C@@H](CCC(O)=O)C	1	357.278	spectra/specs_ms.mgf	CCMSLIB00005465688	2366	UPDATE-SINGLE-ANNOTATED-GOLD	 
4407	M+H	 	1	"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	406.272	spectra/specs_ms.mgf4407	"InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-19,22,25-26H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15+,16-,17+,18+,19-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	407.279	lib-00001.mgf	Gold	1	0.737037	2.69749	0.00109863	1	BILELIB19	Dorrestein	407.279	 	0	14	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)C(C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@H](O)C4)=O)CCC(O)=O	1	407.278	spectra/specs_ms.mgf	CCMSLIB00005464785	59010	UPDATE-SINGLE-ANNOTATED-GOLD	 
4408	2M+Na	 	1	"(R)-4-((3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7,12-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	404.256	spectra/specs_ms.mgf4408	"InChI=1S/C24H36O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,22,25H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	831.502	lib-00001.mgf	Gold	1	0.806763	3.22975	0.00268555	1	BILELIB19	Dorrestein	831.502	 	0	11	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)C(C[C@@]3([H])[C@@]2([H])C(C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)=O)=O)CCC(O)=O	1	831.505	spectra/specs_ms.mgf	CCMSLIB00005464809	32002	UPDATE-SINGLE-ANNOTATED-GOLD	 
4419	M+H-H2O	2716532	1	Spectral Match to Monoelaidin from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf4419	N/A	N/A	HCD	Positive	ESI	339.289	lib-00032.mgf	Bronze	3	0.927382	0.269837	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	339.289	N/A	0	10	N/A	1	339.289	spectra/specs_ms.mgf	CCMSLIB00003138932	7847	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4482	M+H	111626	1	Spectral Match to Oleic acid ethyl ester from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf4482	InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-	N/A	qTof	Positive	LC-ESI	311.297	lib-00032.mgf	Bronze	3	0.876073	8.33286	0.00259399	1	GNPS-NIST14-MATCHES	Data from Karin	311.297	N/A	0	12	O=C(CCCCCCC/C=C\CCCCCCCC)OCC	1	311.294	spectra/specs_ms.mgf	CCMSLIB00003138730	4237	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4497	M+H-H2O	434139	1	Spectral Match to Lithocholic acid from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf4497	N/A	N/A	HCD	Positive	ESI	359.294	lib-00032.mgf	Bronze	3	0.890086	1.10419	0.000396729	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	359.294	N/A	0	13	N/A	1	359.294	spectra/specs_ms.mgf	CCMSLIB00003135684	7140	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4511	M+H	 	1	Rhamnolipid C10-C10 base lipid no sugar	Lysate	Raghuvanshi	0.0	spectra/specs_ms.mgf4511	 	 	qTof	Positive	LC-ESI	359.279	lib-00013.mgf	Bronze	3	0.731511	3.05788	0.00109863	1	GNPS-LIBRARY	Quinn	359.279	 	0	6	 	1	359.28	spectra/specs_ms.mgf	CCMSLIB00005466073	57860	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4538	[M+H]+	492-27-3	1	Massbank:PR100406 Kynurenic acid|Kynurenate|Kynurensaeure|Quinurenic acid|4-Hydroxyquinaldinic acid|4-Hydroxyquinaldic acid|4-Hydroxyquinoline-2-carboxylic acid	Isolated	Massbank	0.0	spectra/specs_ms.mgf4538	1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)	N/A	LC-ESI-QTOF	Positive	ESI	190.05	lib-00004.mgf	Bronze	3	0.744208	3.21153	0.000610352	1	MASSBANK	Putative Massbank Match	190.05	N/A	0	5	OC(=O)c(c1)nc(c2)c(ccc2)c(O)1	1	190.049	spectra/specs_ms.mgf	CCMSLIB00000223230	5216	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4564	M+H	 	1	N-behenoyl-5-hydroxytryptamide	Isolated	Najla Moufarreg	498.419	spectra/specs_ms.mgf4564	 	 	Orbitrap	Positive	LC-ESI	499.427	lib-00013.mgf	Bronze	3	0.924329	2.99415	0.00149536	1	GNPS-LIBRARY	Rafael Garrett	499.427	 	0	7	OC1=CC(C(CCNC(CCCCCCCCCCCCCCCCCCCCC)=O)=CN2)=C2C=C1	1	499.426	spectra/specs_ms.mgf	CCMSLIB00003142444	49341	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4569	M+H	N/A	1	Spectral Match to Phe-Val from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf4569	N/A	N/A	Q-TOF	Positive	ESI	265.154	lib-00032.mgf	Bronze	3	0.951169	1.49622	0.000396729	1	GNPS-NIST14-MATCHES	Data from Chris Turck	265.154	N/A	0	6	N/A	1	265.154	spectra/specs_ms.mgf	CCMSLIB00003137478	5499	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4630	M+H	 	1	Pyochelin	Lysate	Quinn	0.0	spectra/specs_ms.mgf4630	 	 	qTof	Positive	LC-ESI	325.066	lib-00013.mgf	Bronze	3	0.929355	3.66137	0.00119019	1	GNPS-LIBRARY	Dorrestein	325.066	 	0	8	 	1	325.067	spectra/specs_ms.mgf	CCMSLIB00000539139	57404	UPDATE-SINGLE-ANNOTATED-BRONZE	Siderophore
4671	M+H	24880408	1	Spectral Match to .omega.-3 Arachidonic acid from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf4671	N/A	N/A	HCD	Positive	ESI	305.247	lib-00032.mgf	Bronze	3	0.885105	0.999767	0.000305176	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	305.247	N/A	0	13	N/A	1	305.247	spectra/specs_ms.mgf	CCMSLIB00003137450	12470	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4672	M+H	123940932	1	Spectral Match to .omega.-3 Arachidonic acid ethyl ester from NIST14	Isolated	Data deposited by pmallard	0.0	spectra/specs_ms.mgf4672	N/A	N/A	HCD	Positive	ESI	333.279	lib-00032.mgf	Bronze	3	0.882641	1.55665	0.000518799	1	GNPS-NIST14-MATCHES	Data from Wolfender/Litaudon	333.279	N/A	0	10	N/A	1	333.28	spectra/specs_ms.mgf	CCMSLIB00003139185	5268	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4689	M+H	 	1	Pyocyanin	Lysate	negarg	210.079	spectra/specs_ms.mgf4689	InChI=1S/C13H10N2O/c1-15-10-6-3-2-5-9(10)14-13-11(15)7-4-8-12(13)16/h2-8H,1H3	 	qTof	Positive	LC-ESI	211.087	lib-00013.mgf	Bronze	3	0.995757	2.89147	0.000610352	1	GNPS-LIBRARY	Pieter C Dorrestein	211.087	 	0	6	CN1C2=CC=CC=C2N=C3C1=CC=CC3=O	1	211.086	spectra/specs_ms.mgf	CCMSLIB00000839195	6470	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4705	[M]+	N/A	1	Massbank:PB006006 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium	Isolated	Massbank	0.0	spectra/specs_ms.mgf4705	1S/C16H23NO5/c1-17(2,3)8-9-22-15(18)7-6-12-10-13(20-4)16(19)14(11-12)21-5/h6-7,10-11H,8-9H2,1-5H3/p+1	N/A	LC-ESI-QTOF	Positive	ESI	310.165	lib-00004.mgf	Bronze	3	0.96365	3.54209	0.00109863	1	MASSBANK	Putative Massbank Match	310.165	N/A	0	9	C[N+](C)(C)CCOC(=O)C=CC1=CC(=C(C(=C1)OC)O)OC	1	310.164	spectra/specs_ms.mgf	CCMSLIB00000222420	115170	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4727	Cat	3486677	1	Spectral Match to Palmatine cation from NIST14	Isolated	Data deposited by lfnothias	0.0	spectra/specs_ms.mgf4727	N/A	N/A	Q-TOF	Positive	ESI	352.159	lib-00032.mgf	Bronze	3	0.868536	14.472	0.00509644	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein;Ajit Jadhav	352.159	N/A	0	6	N/A	1	352.154	spectra/specs_ms.mgf	CCMSLIB00003136995	4349	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4746	M+H-NH3	301020	1	Spectral Match to 9-Octadecenamide, (Z)- from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf4746	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	265.252	lib-00032.mgf	Bronze	3	0.783977	1.15051	0.000305176	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	265.252	N/A	0	8	N/A	1	265.252	spectra/specs_ms.mgf	CCMSLIB00003134686	1967	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4764	M+H	 	1	"(R)-4-((3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7,12-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	404.256	spectra/specs_ms.mgf4764	"InChI=1S/C24H36O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,22,25H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	405.264	lib-00001.mgf	Gold	1	0.782125	1.95788	0.000793457	1	BILELIB19	Dorrestein	405.264	 	0	15	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)C(C[C@@]3([H])[C@@]2([H])C(C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)=O)=O)CCC(O)=O	1	405.263	spectra/specs_ms.mgf	CCMSLIB00005464807	160920	UPDATE-SINGLE-ANNOTATED-GOLD	 
4778	2M+H	60142963	1	Spectral Match to Gabapentin from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf4778	N/A	N/A	Q-TOF	Positive	ESI	343.259	lib-00032.mgf	Bronze	3	0.987797	0	0	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	343.259	N/A	0	6	N/A	1	343.259	spectra/specs_ms.mgf	CCMSLIB00003137859	32120	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4792	[M+H]	72956-09-3	1	Carvedilol	Commercial	Garg_Neha	406.189	spectra/specs_ms.mgf4792	N/A	N/A	qTof	Positive	LC-ESI	407.197	lib-00020.mgf	Gold	1	0.820711	0.299782	0.00012207	1	GNPS-SELLECKCHEM-FDA-PART2	Dorrestein	407.197	N/A	0	6	C12=CC=CC(=C1C3=C(N2)C=CC=C3)OCC(CNCCOC4=CC=CC=C4OC)O	1	407.197	spectra/specs_ms.mgf	CCMSLIB00000078306	1059	UPDATE-SINGLE-ANNOTATED-GOLD	 
4809	[M+H]	N/A	1	OLMESARTAN MEDOXOMIL	Commercial	Garg_Neha	446.207	spectra/specs_ms.mgf4809	N/A	N/A	qTof	Positive	LC-ESI	447.214	lib-00005.mgf	Gold	1	0.792916	1.16007	0.000518799	1	GNPS-NIH-CLINICALCOLLECTION1	Dorrestein	447.214	N/A	0	9	CCCc1nc(c(C(=O)O)n1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)C(C)(C)O	1	447.215	spectra/specs_ms.mgf	CCMSLIB00000079017	291930	UPDATE-SINGLE-ANNOTATED-GOLD	 
4817	M+H-NH3	19982082	1	Spectral Match to 3,5-Dimethyladamantan-1-amine from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf4817	N/A	N/A	HCD	Positive	ESI	163.148	lib-00032.mgf	Bronze	3	0.964177	1.77702	0.000289917	1	GNPS-NIST14-MATCHES	Data from Lihini Aluwihare	163.148	N/A	0	6	N/A	1	163.148	spectra/specs_ms.mgf	CCMSLIB00003135951	1067	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4856	[M+H]+	55268-74-1	1	Massbank:FIO00344 Praziquantel	Isolated	Massbank	0.0	spectra/specs_ms.mgf4856	1S/C19H24N2O2/c22-18-13-20(19(23)15-7-2-1-3-8-15)12-17-16-9-5-4-6-14(16)10-11-21(17)18/h4-6,9,15,17H,1-3,7-8,10-13H2	N/A	LC-ESI-QTOF	Positive	ESI	313.192	lib-00004.mgf	Bronze	3	0.973973	3.6053	0.00112915	1	MASSBANK	Putative Massbank Match	313.192	N/A	0	9	C(C4)CCC(C4)C(=O)N(C1)CC(c32)N(CCc(cccc3)2)C(=O)1	1	313.193	spectra/specs_ms.mgf	CCMSLIB00000214089	78805	UPDATE-SINGLE-ANNOTATED-BRONZE	 
